,Theta,Phi,Accuracy
375,0.225,0.15000000000000002,51.84
376,0.225,0.17500000000000002,47.175
377,0.225,0.2,46.84
378,0.225,0.225,43.025
379,0.225,0.25,40.615
380,0.225,0.275,37.6775
381,0.225,0.30000000000000004,33.205
382,0.225,0.325,34.145
383,0.225,0.35000000000000003,31.635
384,0.225,0.375,27.9325
385,0.225,0.4,26.1525
386,0.225,0.42500000000000004,26.0025
387,0.225,0.45,23.0475
388,0.225,0.47500000000000003,21.8425
389,0.225,0.5,19.0075
390,0.225,0.525,19.115
391,0.225,0.55,18.015
392,0.225,0.5750000000000001,17.2075
393,0.225,0.6000000000000001,16.15
394,0.225,0.625,14.9425
395,0.225,0.65,15.3825
396,0.225,0.675,15.185
397,0.225,0.7000000000000001,14.92
398,0.225,0.7250000000000001,13.7975
399,0.225,0.75,13.3625
400,0.225,0.775,12.9975
401,0.225,0.8,12.0475
402,0.225,0.8250000000000001,12.33
403,0.225,0.8500000000000001,12.085
404,0.225,0.875,13.275
405,0.225,0.9,12.3425
406,0.225,0.925,11.245
407,0.225,0.9500000000000001,12.3025
408,0.225,0.9750000000000001,12.435
409,0.225,1.0,10.8675
410,0.25,0.0,56.22
411,0.25,0.025,55.245
412,0.25,0.05,53.215
413,0.25,0.07500000000000001,52.35
414,0.25,0.1,51.6125
415,0.25,0.125,50.0775
416,0.25,0.15000000000000002,49.08
417,0.25,0.17500000000000002,46.795
418,0.25,0.2,43.7175
419,0.25,0.225,40.835
420,0.25,0.25,38.2975
421,0.25,0.275,36.945
422,0.25,0.30000000000000004,33.5175
423,0.25,0.325,33.5875
424,0.25,0.35000000000000003,28.1075
425,0.25,0.375,28.1125
426,0.25,0.4,26.045
427,0.25,0.42500000000000004,23.715
428,0.25,0.45,23.07
429,0.25,0.47500000000000003,20.255
430,0.25,0.5,20.605
431,0.25,0.525,17.9075
432,0.25,0.55,16.195
433,0.25,0.5750000000000001,17.29
434,0.25,0.6000000000000001,15.7675
435,0.25,0.625,16.1875
436,0.25,0.65,14.59
437,0.25,0.675,16.045
438,0.25,0.7000000000000001,13.4425
439,0.25,0.7250000000000001,13.54
440,0.25,0.75,13.0
441,0.25,0.775,13.495
442,0.25,0.8,13.255
443,0.25,0.8250000000000001,12.52
444,0.25,0.8500000000000001,12.8275
445,0.25,0.875,11.79
446,0.25,0.9,12.2
447,0.25,0.925,13.02
448,0.25,0.9500000000000001,11.6675
449,0.25,0.9750000000000001,11.6475
450,0.25,1.0,11.2575
451,0.275,0.0,50.7425
452,0.275,0.025,51.1675
453,0.275,0.05,51.495
454,0.275,0.07500000000000001,51.105
455,0.275,0.1,47.825
456,0.275,0.125,46.1675
457,0.275,0.15000000000000002,46.0875
458,0.275,0.17500000000000002,42.7925
459,0.275,0.2,41.3375
460,0.275,0.225,39.085
461,0.275,0.25,35.925
462,0.275,0.275,33.9025
463,0.275,0.30000000000000004,33.77
464,0.275,0.325,29.7225
465,0.275,0.35000000000000003,29.735
466,0.275,0.375,25.4375
467,0.275,0.4,24.5
468,0.275,0.42500000000000004,22.6425
469,0.275,0.45,23.9375
470,0.275,0.47500000000000003,20.9425
471,0.275,0.5,20.8275
472,0.275,0.525,19.4975
473,0.275,0.55,17.145
474,0.275,0.5750000000000001,17.7875
475,0.275,0.6000000000000001,14.9175
476,0.275,0.625,16.6725
477,0.275,0.65,14.535
478,0.275,0.675,13.58
479,0.275,0.7000000000000001,13.925
480,0.275,0.7250000000000001,14.5275
481,0.275,0.75,13.0075
482,0.275,0.775,14.5625
483,0.275,0.8,12.6125
484,0.275,0.8250000000000001,12.855
485,0.275,0.8500000000000001,12.765
486,0.275,0.875,12.1925
487,0.275,0.9,11.8625
488,0.275,0.925,11.44
489,0.275,0.9500000000000001,11.7
490,0.275,0.9750000000000001,11.725
491,0.275,1.0,11.39
492,0.30000000000000004,0.0,48.71
493,0.30000000000000004,0.025,48.57
494,0.30000000000000004,0.05,48.9025
495,0.30000000000000004,0.07500000000000001,45.965
496,0.30000000000000004,0.1,44.4925
497,0.30000000000000004,0.125,45.5375
498,0.30000000000000004,0.15000000000000002,45.0175
499,0.30000000000000004,0.17500000000000002,41.2625
500,0.30000000000000004,0.2,39.37
501,0.30000000000000004,0.225,36.0825
502,0.30000000000000004,0.25,33.8
503,0.30000000000000004,0.275,33.6225
504,0.30000000000000004,0.30000000000000004,29.235
505,0.30000000000000004,0.325,26.875
506,0.30000000000000004,0.35000000000000003,26.5725
507,0.30000000000000004,0.375,25.6125
508,0.30000000000000004,0.4,25.66
