,Theta,Phi,Accuracy
299,0.17500000000000002,0.30000000000000004,53.5725
300,0.17500000000000002,0.325,50.5525
301,0.17500000000000002,0.35000000000000003,39.9425
302,0.17500000000000002,0.375,40.7075
303,0.17500000000000002,0.4,38.84
304,0.17500000000000002,0.42500000000000004,37.13
305,0.17500000000000002,0.45,32.2675
306,0.17500000000000002,0.47500000000000003,31.535
307,0.17500000000000002,0.5,33.5775
308,0.17500000000000002,0.525,29.6225
309,0.17500000000000002,0.55,23.995
310,0.17500000000000002,0.5750000000000001,22.32
311,0.17500000000000002,0.6000000000000001,24.0075
312,0.17500000000000002,0.625,20.61
313,0.17500000000000002,0.65,20.615
314,0.17500000000000002,0.675,20.2175
315,0.17500000000000002,0.7000000000000001,20.5225
316,0.17500000000000002,0.7250000000000001,19.0225
317,0.17500000000000002,0.75,16.47
318,0.17500000000000002,0.775,18.57
319,0.17500000000000002,0.8,15.2525
320,0.17500000000000002,0.8250000000000001,16.535
321,0.17500000000000002,0.8500000000000001,14.4625
322,0.17500000000000002,0.875,15.7175
323,0.17500000000000002,0.9,16.165
324,0.17500000000000002,0.925,13.8275
325,0.17500000000000002,0.9500000000000001,13.1175
326,0.17500000000000002,0.9750000000000001,12.8
327,0.17500000000000002,1.0,13.3075
328,0.2,0.0,88.8825
329,0.2,0.025,88.57
330,0.2,0.05,89.925
331,0.2,0.07500000000000001,87.8975
332,0.2,0.1,82.5
333,0.2,0.125,82.345
334,0.2,0.15000000000000002,75.8425
335,0.2,0.17500000000000002,73.1325
336,0.2,0.2,70.065
337,0.2,0.225,62.785
338,0.2,0.25,56.35
339,0.2,0.275,57.945
340,0.2,0.30000000000000004,51.4
341,0.2,0.325,47.9375
342,0.2,0.35000000000000003,45.8825
343,0.2,0.375,43.26
344,0.2,0.4,39.22
345,0.2,0.42500000000000004,34.8
346,0.2,0.45,31.2575
347,0.2,0.47500000000000003,32.7225
348,0.2,0.5,30.475
349,0.2,0.525,28.9625
350,0.2,0.55,24.1975
351,0.2,0.5750000000000001,22.6875
352,0.2,0.6000000000000001,23.22
353,0.2,0.625,21.52
354,0.2,0.65,21.7975
355,0.2,0.675,19.43
356,0.2,0.7000000000000001,17.135
357,0.2,0.7250000000000001,20.25
358,0.2,0.75,17.925
359,0.2,0.775,19.04
360,0.2,0.8,15.1875
361,0.2,0.8250000000000001,16.8525
362,0.2,0.8500000000000001,14.55
363,0.2,0.875,16.64
364,0.2,0.9,14.555
365,0.2,0.925,14.67
366,0.2,0.9500000000000001,13.79
367,0.2,0.9750000000000001,12.5025
368,0.2,1.0,13.405
369,0.225,0.0,86.745
