,Theta,Phi,Accuracy
375,0.225,0.15000000000000002,55.36
376,0.225,0.17500000000000002,50.295
377,0.225,0.2,49.685
378,0.225,0.225,47.14
379,0.225,0.25,44.375
380,0.225,0.275,40.465
381,0.225,0.30000000000000004,40.265
382,0.225,0.325,37.65
383,0.225,0.35000000000000003,32.3275
384,0.225,0.375,28.9675
385,0.225,0.4,27.8825
386,0.225,0.42500000000000004,26.92
387,0.225,0.45,29.5375
388,0.225,0.47500000000000003,26.5775
389,0.225,0.5,22.1025
390,0.225,0.525,20.985
391,0.225,0.55,22.775
392,0.225,0.5750000000000001,19.57
393,0.225,0.6000000000000001,17.8125
394,0.225,0.625,17.75
395,0.225,0.65,18.685
396,0.225,0.675,17.96
397,0.225,0.7000000000000001,16.9225
398,0.225,0.7250000000000001,17.205
399,0.225,0.75,15.9225
400,0.225,0.775,17.1675
401,0.225,0.8,16.365
402,0.225,0.8250000000000001,15.115
403,0.225,0.8500000000000001,14.065
404,0.225,0.875,13.575
405,0.225,0.9,13.6625
406,0.225,0.925,13.5875
407,0.225,0.9500000000000001,13.3525
408,0.225,0.9750000000000001,12.865
409,0.225,1.0,12.5075
410,0.25,0.0,63.04
411,0.25,0.025,59.8775
412,0.25,0.05,61.1325
413,0.25,0.07500000000000001,58.3325
414,0.25,0.1,54.2825
415,0.25,0.125,54.4625
416,0.25,0.15000000000000002,50.4625
417,0.25,0.17500000000000002,53.6225
418,0.25,0.2,47.7325
419,0.25,0.225,45.58
420,0.25,0.25,42.1525
421,0.25,0.275,42.2975
422,0.25,0.30000000000000004,38.3325
423,0.25,0.325,35.21
424,0.25,0.35000000000000003,30.245
425,0.25,0.375,30.3175
426,0.25,0.4,29.1525
427,0.25,0.42500000000000004,25.0675
428,0.25,0.45,27.3975
429,0.25,0.47500000000000003,23.9425
430,0.25,0.5,22.345
431,0.25,0.525,21.64
432,0.25,0.55,20.6875
433,0.25,0.5750000000000001,21.87
434,0.25,0.6000000000000001,22.3725
435,0.25,0.625,20.0425
436,0.25,0.65,17.64
437,0.25,0.675,18.2725
438,0.25,0.7000000000000001,15.5675
439,0.25,0.7250000000000001,14.1325
440,0.25,0.75,15.595
441,0.25,0.775,15.12
442,0.25,0.8,14.9175
443,0.25,0.8250000000000001,15.7475
444,0.25,0.8500000000000001,13.4575
445,0.25,0.875,16.3675
446,0.25,0.9,12.505
447,0.25,0.925,13.415
448,0.25,0.9500000000000001,13.09
449,0.25,0.9750000000000001,14.645
450,0.25,1.0,13.7425
451,0.275,0.0,58.2325
452,0.275,0.025,59.7125
453,0.275,0.05,57.335
454,0.275,0.07500000000000001,56.3625
455,0.275,0.1,51.0975
456,0.275,0.125,53.25
457,0.275,0.15000000000000002,51.895
458,0.275,0.17500000000000002,46.96
459,0.275,0.2,44.8375
460,0.275,0.225,44.68
461,0.275,0.25,43.6525
462,0.275,0.275,36.42
463,0.275,0.30000000000000004,34.395
464,0.275,0.325,33.3725
465,0.275,0.35000000000000003,32.7675
466,0.275,0.375,30.8775
467,0.275,0.4,28.005
468,0.275,0.42500000000000004,29.925
469,0.275,0.45,25.505
470,0.275,0.47500000000000003,24.525
471,0.275,0.5,19.8825
472,0.275,0.525,24.73
473,0.275,0.55,21.12
474,0.275,0.5750000000000001,19.165
475,0.275,0.6000000000000001,17.3725
476,0.275,0.625,19.9925
477,0.275,0.65,17.8975
478,0.275,0.675,19.2375
479,0.275,0.7000000000000001,15.9475
480,0.275,0.7250000000000001,17.635
481,0.275,0.75,16.4325
482,0.275,0.775,14.35
483,0.275,0.8,14.74
484,0.275,0.8250000000000001,14.8075
485,0.275,0.8500000000000001,14.8925
486,0.275,0.875,13.405
487,0.275,0.9,13.345
488,0.275,0.925,13.3175
489,0.275,0.9500000000000001,13.31
490,0.275,0.9750000000000001,15.2725
491,0.275,1.0,12.35
492,0.30000000000000004,0.0,56.1275
493,0.30000000000000004,0.025,57.9
494,0.30000000000000004,0.05,57.7775
495,0.30000000000000004,0.07500000000000001,56.825
496,0.30000000000000004,0.1,54.4875
497,0.30000000000000004,0.125,50.0475
498,0.30000000000000004,0.15000000000000002,49.2375
499,0.30000000000000004,0.17500000000000002,47.505
500,0.30000000000000004,0.2,43.7225
501,0.30000000000000004,0.225,43.885
502,0.30000000000000004,0.25,41.245
503,0.30000000000000004,0.275,38.48
504,0.30000000000000004,0.30000000000000004,37.2275
505,0.30000000000000004,0.325,32.455
506,0.30000000000000004,0.35000000000000003,32.2125
507,0.30000000000000004,0.375,29.645
508,0.30000000000000004,0.4,27.9575
509,0.30000000000000004,0.42500000000000004,28.145
510,0.30000000000000004,0.45,26.425
511,0.30000000000000004,0.47500000000000003,26.22
512,0.30000000000000004,0.5,23.45
513,0.30000000000000004,0.525,22.4875
514,0.30000000000000004,0.55,22.7275
515,0.30000000000000004,0.5750000000000001,19.0125
516,0.30000000000000004,0.6000000000000001,16.6175
517,0.30000000000000004,0.625,20.3575
518,0.30000000000000004,0.65,16.9375
519,0.30000000000000004,0.675,16.56
520,0.30000000000000004,0.7000000000000001,16.96
521,0.30000000000000004,0.7250000000000001,16.1475
522,0.30000000000000004,0.75,17.055
523,0.30000000000000004,0.775,15.3625
524,0.30000000000000004,0.8,14.7125
525,0.30000000000000004,0.8250000000000001,15.0375
526,0.30000000000000004,0.8500000000000001,13.5475
527,0.30000000000000004,0.875,14.535
528,0.30000000000000004,0.9,14.2175
529,0.30000000000000004,0.925,14.5325
530,0.30000000000000004,0.9500000000000001,12.5875
531,0.30000000000000004,0.9750000000000001,11.9425
532,0.30000000000000004,1.0,13.8
533,0.325,0.0,55.6675
534,0.325,0.025,54.145
535,0.325,0.05,51.985
536,0.325,0.07500000000000001,50.9875
537,0.325,0.1,50.4725
538,0.325,0.125,48.4125
539,0.325,0.15000000000000002,45.6125
540,0.325,0.17500000000000002,44.21
541,0.325,0.2,41.2
542,0.325,0.225,38.73
543,0.325,0.25,37.2125
544,0.325,0.275,38.2025
545,0.325,0.30000000000000004,32.3125
546,0.325,0.325,31.71
547,0.325,0.35000000000000003,29.42
548,0.325,0.375,30.8475
549,0.325,0.4,29.6525
550,0.325,0.42500000000000004,26.085
551,0.325,0.45,23.5525
552,0.325,0.47500000000000003,24.6225
553,0.325,0.5,24.235
554,0.325,0.525,21.42
555,0.325,0.55,19.64
556,0.325,0.5750000000000001,19.3525
557,0.325,0.6000000000000001,18.675
558,0.325,0.625,19.1
559,0.325,0.65,18.4
560,0.325,0.675,15.465
561,0.325,0.7000000000000001,17.705
562,0.325,0.7250000000000001,16.65
563,0.325,0.75,16.0325
564,0.325,0.775,14.9175
565,0.325,0.8,15.6125
566,0.325,0.8250000000000001,14.0525
567,0.325,0.8500000000000001,13.945
568,0.325,0.875,13.3175
569,0.325,0.9,13.4825
570,0.325,0.925,13.555
571,0.325,0.9500000000000001,11.7925
572,0.325,0.9750000000000001,11.645
573,0.325,1.0,12.36
574,0.35000000000000003,0.0,51.925
575,0.35000000000000003,0.025,54.2
576,0.35000000000000003,0.05,49.575
577,0.35000000000000003,0.07500000000000001,51.1325
578,0.35000000000000003,0.1,48.58
579,0.35000000000000003,0.125,46.6625
580,0.35000000000000003,0.15000000000000002,44.555
581,0.35000000000000003,0.17500000000000002,42.68
582,0.35000000000000003,0.2,40.135
583,0.35000000000000003,0.225,43.255
584,0.35000000000000003,0.25,35.435
585,0.35000000000000003,0.275,34.8725
586,0.35000000000000003,0.30000000000000004,32.995
587,0.35000000000000003,0.325,32.24
588,0.35000000000000003,0.35000000000000003,30.62
589,0.35000000000000003,0.375,29.5475
590,0.35000000000000003,0.4,27.865
591,0.35000000000000003,0.42500000000000004,26.3125
592,0.35000000000000003,0.45,23.94
593,0.35000000000000003,0.47500000000000003,24.38
594,0.35000000000000003,0.5,22.09
595,0.35000000000000003,0.525,22.21
596,0.35000000000000003,0.55,20.7775
597,0.35000000000000003,0.5750000000000001,20.13
598,0.35000000000000003,0.6000000000000001,18.345
599,0.35000000000000003,0.625,18.6125
600,0.35000000000000003,0.65,17.9625
601,0.35000000000000003,0.675,17.125
602,0.35000000000000003,0.7000000000000001,17.115
603,0.35000000000000003,0.7250000000000001,16.5225
604,0.35000000000000003,0.75,16.1275
605,0.35000000000000003,0.775,15.1125
606,0.35000000000000003,0.8,15.3975
607,0.35000000000000003,0.8250000000000001,14.4275
608,0.35000000000000003,0.8500000000000001,14.82
609,0.35000000000000003,0.875,13.79
610,0.35000000000000003,0.9,14.7125
611,0.35000000000000003,0.925,13.805
612,0.35000000000000003,0.9500000000000001,12.92
613,0.35000000000000003,0.9750000000000001,12.3775
614,0.35000000000000003,1.0,12.7875
615,0.375,0.0,51.88
616,0.375,0.025,52.94
617,0.375,0.05,48.9425
618,0.375,0.07500000000000001,48.9725
619,0.375,0.1,42.885
620,0.375,0.125,45.2875
621,0.375,0.15000000000000002,43.0475
622,0.375,0.17500000000000002,40.8575
623,0.375,0.2,39.045
624,0.375,0.225,35.705
625,0.375,0.25,35.185
626,0.375,0.275,33.3
627,0.375,0.30000000000000004,32.38
628,0.375,0.325,31.2375
629,0.375,0.35000000000000003,29.63
630,0.375,0.375,29.755
631,0.375,0.4,27.4525
632,0.375,0.42500000000000004,24.5175
633,0.375,0.45,25.0925
634,0.375,0.47500000000000003,24.38
635,0.375,0.5,22.355
636,0.375,0.525,21.0275
637,0.375,0.55,20.3775
638,0.375,0.5750000000000001,17.9975
639,0.375,0.6000000000000001,18.97
640,0.375,0.625,16.425
641,0.375,0.65,18.635
642,0.375,0.675,17.56
643,0.375,0.7000000000000001,17.12
644,0.375,0.7250000000000001,16.7775
645,0.375,0.75,17.495
646,0.375,0.775,14.0525
647,0.375,0.8,15.235
648,0.375,0.8250000000000001,14.9975
649,0.375,0.8500000000000001,14.4625
650,0.375,0.875,14.5025
651,0.375,0.9,14.1125
652,0.375,0.925,12.6375
653,0.375,0.9500000000000001,10.6025
654,0.375,0.9750000000000001,13.3525
655,0.375,1.0,12.975
656,0.4,0.0,45.515
657,0.4,0.025,43.6525
658,0.4,0.05,50.015
659,0.4,0.07500000000000001,46.6075
660,0.4,0.1,45.4275
661,0.4,0.125,41.365
662,0.4,0.15000000000000002,43.945
663,0.4,0.17500000000000002,40.7275
664,0.4,0.2,38.1175
665,0.4,0.225,33.6725
666,0.4,0.25,35.6525
667,0.4,0.275,32.525
668,0.4,0.30000000000000004,31.015
669,0.4,0.325,31.415
670,0.4,0.35000000000000003,27.0825
671,0.4,0.375,27.8175
672,0.4,0.4,26.6725
673,0.4,0.42500000000000004,26.715
674,0.4,0.45,23.34
675,0.4,0.47500000000000003,23.1075
676,0.4,0.5,19.9525
677,0.4,0.525,21.9825
678,0.4,0.55,18.2675
679,0.4,0.5750000000000001,18.41
680,0.4,0.6000000000000001,17.1675
681,0.4,0.625,17.9625
682,0.4,0.65,17.32
683,0.4,0.675,19.27
684,0.4,0.7000000000000001,17.155
685,0.4,0.7250000000000001,15.2625
686,0.4,0.75,16.6375
687,0.4,0.775,15.415
688,0.4,0.8,14.4225
689,0.4,0.8250000000000001,13.525
690,0.4,0.8500000000000001,14.2825
691,0.4,0.875,15.845
692,0.4,0.9,13.0025
693,0.4,0.925,12.325
694,0.4,0.9500000000000001,13.1425
695,0.4,0.9750000000000001,12.58
696,0.4,1.0,11.455
697,0.42500000000000004,0.0,45.0675
698,0.42500000000000004,0.025,44.2475
699,0.42500000000000004,0.05,44.475
700,0.42500000000000004,0.07500000000000001,40.37
701,0.42500000000000004,0.1,41.985
702,0.42500000000000004,0.125,40.865
703,0.42500000000000004,0.15000000000000002,43.0125
704,0.42500000000000004,0.17500000000000002,39.69
705,0.42500000000000004,0.2,37.66
706,0.42500000000000004,0.225,32.32
707,0.42500000000000004,0.25,30.825
708,0.42500000000000004,0.275,32.365
709,0.42500000000000004,0.30000000000000004,29.7825
710,0.42500000000000004,0.325,26.54
711,0.42500000000000004,0.35000000000000003,32.56
712,0.42500000000000004,0.375,27.89
713,0.42500000000000004,0.4,24.78
714,0.42500000000000004,0.42500000000000004,24.9425
715,0.42500000000000004,0.45,25.31
716,0.42500000000000004,0.47500000000000003,23.16
717,0.42500000000000004,0.5,23.835
718,0.42500000000000004,0.525,19.9225
719,0.42500000000000004,0.55,19.73
720,0.42500000000000004,0.5750000000000001,19.9175
721,0.42500000000000004,0.6000000000000001,19.935
722,0.42500000000000004,0.625,18.935
723,0.42500000000000004,0.65,18.1325
724,0.42500000000000004,0.675,13.5725
725,0.42500000000000004,0.7000000000000001,17.29
726,0.42500000000000004,0.7250000000000001,14.5425
727,0.42500000000000004,0.75,14.7375
728,0.42500000000000004,0.775,14.545
729,0.42500000000000004,0.8,15.0
730,0.42500000000000004,0.8250000000000001,12.8525
731,0.42500000000000004,0.8500000000000001,14.445
732,0.42500000000000004,0.875,12.5475
733,0.42500000000000004,0.9,13.1125
734,0.42500000000000004,0.925,12.8875
735,0.42500000000000004,0.9500000000000001,12.6975
736,0.42500000000000004,0.9750000000000001,13.77
737,0.42500000000000004,1.0,11.9825
738,0.45,0.0,42.7925
739,0.45,0.025,42.9975
740,0.45,0.05,40.7525
741,0.45,0.07500000000000001,37.7525
742,0.45,0.1,38.75
743,0.45,0.125,37.75
744,0.45,0.15000000000000002,39.33
745,0.45,0.17500000000000002,37.2175
746,0.45,0.2,32.8825
747,0.45,0.225,34.59
748,0.45,0.25,34.6275
749,0.45,0.275,32.03
750,0.45,0.30000000000000004,29.7625
751,0.45,0.325,26.1
752,0.45,0.35000000000000003,26.5875
753,0.45,0.375,26.7025
754,0.45,0.4,27.1625
755,0.45,0.42500000000000004,25.7325
756,0.45,0.45,19.37
757,0.45,0.47500000000000003,21.265
758,0.45,0.5,20.415
759,0.45,0.525,20.325
760,0.45,0.55,18.85
761,0.45,0.5750000000000001,21.0375
762,0.45,0.6000000000000001,17.8
763,0.45,0.625,17.0125
764,0.45,0.65,16.715
765,0.45,0.675,17.9575
766,0.45,0.7000000000000001,15.5275
767,0.45,0.7250000000000001,14.685
768,0.45,0.75,15.4975
769,0.45,0.775,14.585
770,0.45,0.8,15.4675
771,0.45,0.8250000000000001,14.415
772,0.45,0.8500000000000001,12.8025
773,0.45,0.875,15.735
